id,rank,title_cn,title_en,rating,rating_count,director,actors,summary,detail_url,release_year,runtime,genre,imdb_rating,poster_path,created_at
199,199,忠犬八公物语,ハチ公物語,9.2,219902,神山征二郎 Seijirô Kôyama   主演: 仲代达矢 Tatsuya Nakadai /...,导演: 神山征二郎 Seijirô Kôyama   仲代达矢 Tatsuya Nakadai /...,,https://movie.douban.com/subject/1959195/,1987,107 分钟,剧情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\199_忠犬八公物语.jpg,2026-05-13 14:52:20
200,200,岁月神偷,歲月神偷,8.7,614497,罗启锐 Alex Law   主演: 吴君如 Sandra Ng / 任达华 Simon Yam / 钟绍...,导演: 罗启锐 Alex Law   吴君如 Sandra Ng / 任达华 Simon Yam / 钟绍...,岁月流逝，来日可追。,https://movie.douban.com/subject/3792799/,2010,117分钟,剧情 / 家庭,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\200_岁月神偷.jpg,2026-05-13 14:52:20
201,201,遗愿清单,The Bucket List,8.7,542407,罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...,导演: 罗伯·莱纳 Rob Reiner   杰克·尼科尔森 Jack Nicholson / 摩根...,用剩余不多的时间，去燃烧整个生命。,https://movie.douban.com/subject/1867345/,2007,97 分钟,剧情 / 喜剧 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\201_遗愿清单.jpg,2026-05-13 14:52:20
202,202,荒蛮故事,Relatos salvajes,8.7,521087,达米安·斯兹弗隆 Damián Szifron   主演: 达里奥·葛兰帝内提 Darío...,导演: 达米安·斯兹弗隆 Damián Szifron   达里奥·葛兰帝内提 Darío...,始于荒诞，止于更荒诞。,https://movie.douban.com/subject/24750126/,2025,122分钟,剧情 / 喜剧 / 犯罪,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\202_荒蛮故事.jpg,2026-05-13 14:52:20
203,203,大佛普拉斯,,8.7,558036,黄信尧 Hsin-yao Huang   主演: 庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh...,导演: 黄信尧 Hsin-yao Huang   庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh...,人们可以登上月球，却永远无法探索人们内心的宇宙。,https://movie.douban.com/subject/27059130/,2017,102分钟,剧情 / 喜剧,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\203_大佛普拉斯.jpg,2026-05-13 14:52:20
204,204,源代码,Source Code,8.6,931295,邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...,导演: 邓肯·琼斯 Duncan Jones   杰克·吉伦哈尔 Jake Gyllenhaal / ...,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。,https://movie.douban.com/subject/3075287/,2011,93分钟,科幻 / 悬疑 / 惊悚,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\204_源代码.jpg,2026-05-13 14:52:20
205,205,花束般的恋爱,花束みたいな恋をした,8.6,836187,土井裕泰 Nobuhiro Doi   主演: 菅田将晖 Masaki Suda / 有村架纯 Kasu...,导演: 土井裕泰 Nobuhiro Doi   菅田将晖 Masaki Suda / 有村架纯 Kasu...,,https://movie.douban.com/subject/34874432/,2022,124分钟,剧情 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\205_花束般的恋爱.jpg,2026-05-13 14:52:20
206,206,白日梦想家,The Secret Life of Walter Mitty,8.6,655414,本·斯蒂勒 Ben Stiller   主演: 本·斯蒂勒 Ben Stiller / 克里斯汀·...,导演: 本·斯蒂勒 Ben Stiller   本·斯蒂勒 Ben Stiller / 克里斯汀·...,,https://movie.douban.com/subject/2133323/,2013,114分钟,剧情 / 喜剧 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\206_白日梦想家.jpg,2026-05-13 14:52:20
207,207,爱乐之城,La La Land,8.4,1128755,达米恩·查泽雷 Damien Chazelle   主演: 瑞恩·高斯林 Ryan Gosling /...,导演: 达米恩·查泽雷 Damien Chazelle   瑞恩·高斯林 Ryan Gosling /...,,https://movie.douban.com/subject/25934014/,2017,128分钟,剧情 / 爱情 / 歌舞,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\207_爱乐之城.jpg,2026-05-13 14:52:20
208,208,疯狂的麦克斯4：狂暴之路,Mad Max: Fury Road,8.7,622025,乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...,导演: 乔治·米勒 George Miller   汤姆·哈迪 Tom Hardy / 查理兹·塞...,“多么美好的一天！”轰轰轰砰咚，啪哒哒哒轰隆隆，磅~,https://movie.douban.com/subject/3592854/,2015,120分钟,动作 / 科幻 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\208_疯狂的麦克斯4：狂暴之路.jpg,2026-05-13 14:52:20
209,209,可可西里,,8.9,348588,陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...,导演: 陆川 Chuan Lu   多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...,坚硬的信仰。,https://movie.douban.com/subject/1308857/,2004,85分钟(中国大陆),剧情 / 犯罪,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\209_可可西里.jpg,2026-05-13 14:52:20
210,210,你看起来好像很好吃,おまえうまそうだな,8.9,377986,藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...,导演: 藤森雅也 Masaya Fujimori   山口胜平 Kappei Yamaguchi / 爱河...,感情不分食草或者食肉。,https://movie.douban.com/subject/4848115/,2010,90分钟,剧情 / 动画 / 儿童,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\210_你看起来好像很好吃.jpg,2026-05-13 14:52:20
211,211,贫民窟的百万富翁,Slumdog Millionaire,8.6,809671,丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan   主演: 戴夫...,导演: 丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan   戴夫...,上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁,https://movie.douban.com/subject/2209573/,2009,120分钟,剧情 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\211_贫民窟的百万富翁.jpg,2026-05-13 14:52:20
212,212,波西米亚狂想曲,Bohemian Rhapsody,8.6,694875,布莱恩·辛格 Bryan Singer   主演: 拉米·马雷克 Rami Malek / 本·哈...,导演: 布莱恩·辛格 Bryan Singer   拉米·马雷克 Rami Malek / 本·哈...,,https://movie.douban.com/subject/5300054/,2019,135分钟,剧情 / 同性 / 音乐 / 传记,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\212_波西米亚狂想曲.jpg,2026-05-13 14:52:20
213,213,城市之光,City Lights,9.3,174346,查理·卓别林 Charles Chaplin   主演: 查理·卓别林 Charles Chaplin ...,导演: 查理·卓别林 Charles Chaplin   查理·卓别林 Charles Chaplin ...,,https://movie.douban.com/subject/1293908/,1931,87分钟,剧情 / 喜剧 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\213_城市之光.jpg,2026-05-13 14:52:20
214,214,爆裂鼓手,Whiplash,8.6,695625,达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...,导演: 达米恩·查泽雷 Damien Chazelle   迈尔斯·特勒 Miles Teller /...,这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力。,https://movie.douban.com/subject/25773932/,2024,107分钟,剧情 / 音乐,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\214_爆裂鼓手.jpg,2026-05-13 14:52:20
215,215,青蛇,,8.6,604189,徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...,导演: 徐克 Hark Tsui   张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...,,https://movie.douban.com/subject/1303394/,2025,99分钟,剧情 / 爱情 / 奇幻 / 古装,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\215_青蛇.jpg,2026-05-13 14:52:20
216,216,哈利·波特与死亡圣器(上),Harry Potter and the Deathly Hallows: Part 1,8.6,700824,大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...,导演: 大卫·叶茨 David Yates   丹尼尔·雷德克里夫 Daniel Radcliffe...,最忠于原著的一部。,https://movie.douban.com/subject/2051007/,2010,146分钟,奇幻 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\216_哈利·波特与死亡圣器(上).jpg,2026-05-13 14:52:20
217,217,无耻混蛋,Inglourious Basterds,8.7,567032,昆汀·塔伦蒂诺 Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / ...,导演: 昆汀·塔伦蒂诺 Quentin Tarantino   布拉德·皮特 Brad Pitt / ...,昆汀同学越来越变态了，比北野武还杜琪峰。,https://movie.douban.com/subject/1438652/,2009,153分钟,剧情 / 犯罪,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\217_无耻混蛋.jpg,2026-05-13 14:52:20
218,218,东邪西毒,東邪西毒,8.6,638081,王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 林青霞 Brigitte...,导演: 王家卫 Kar Wai Wong   张国荣 Leslie Cheung / 林青霞 Brigitte...,,https://movie.douban.com/subject/1292328/,1994,98分钟,剧情 / 动作 / 爱情 / 武侠 / 古装,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\218_东邪西毒.jpg,2026-05-13 14:52:20
219,219,大红灯笼高高挂,,8.8,376689,张艺谋 Yimou Zhang   主演: 巩俐 Li Gong / 马精武 Jingwu Ma / 何赛...,导演: 张艺谋 Yimou Zhang   巩俐 Li Gong / 马精武 Jingwu Ma / 何赛...,,https://movie.douban.com/subject/1293323/,1991,125 分钟,剧情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\219_大红灯笼高高挂.jpg,2026-05-13 14:52:20
220,220,终结者2：审判日,Terminator 2: Judgment Day,8.8,388610,詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...,导演: 詹姆斯·卡梅隆 James Cameron   阿诺·施瓦辛格 Arnold Schwarz...,,https://movie.douban.com/subject/1291844/,1991,137分钟,动作 / 科幻,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\220_终结者2：审判日.jpg,2026-05-13 14:52:20
221,221,黑天鹅,Black Swan,8.6,850614,达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...,导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   娜塔莉·波特曼 Natalie...,黑暗之美。,https://movie.douban.com/subject/1978709/,2010,108分钟,剧情 / 惊悚,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\221_黑天鹅.jpg,2026-05-13 14:52:20
222,222,新龙门客栈,新龍門客棧,8.7,513364,李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...,导演: 李惠民 Raymond Lee   张曼玉 Maggie Cheung / 林青霞 Brigitte ...,,https://movie.douban.com/subject/1292287/,2012,103分钟,动作 / 爱情 / 武侠 / 古装,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\222_新龙门客栈.jpg,2026-05-13 14:52:20
223,223,初恋这件小事,สิ่งเล็กเล็กที่เรียกว่า...รัก,8.5,1055608,普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...,,黑小鸭速效美白记。,https://movie.douban.com/subject/4739952/,2012,118分钟(泰国),剧情 / 喜剧 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\223_初恋这件小事.jpg,2026-05-13 14:52:20
224,224,千钧一发,Gattaca,8.8,353845,安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...,导演: 安德鲁·尼科尔 Andrew Niccol   伊桑·霍克 Ethan Hawke / 乌玛...,,https://movie.douban.com/subject/1300117/,1997,106分钟,剧情 / 科幻 / 惊悚,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\224_千钧一发.jpg,2026-05-13 14:52:20
225,225,人工智能,A.I. Artificial Intelligence,8.7,505875,史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...,导演: 史蒂文·斯皮尔伯格 Steven Spielberg   海利·乔·奥斯蒙 Haley...,,https://movie.douban.com/subject/1302827/,2001,146分钟,剧情 / 科幻,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\225_人工智能.jpg,2026-05-13 14:52:20
226,226,崖上的波妞,崖の上のポニョ,8.6,579134,宫崎骏 Hayao Miyazaki   主演: 奈良柚莉爱 Yuria Nara / 土井洋辉 Hir...,导演: 宫崎骏 Hayao Miyazaki   奈良柚莉爱 Yuria Nara / 土井洋辉 Hir...,,https://movie.douban.com/subject/1959877/,2020,101分钟,动画 / 奇幻 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\226_崖上的波妞.jpg,2026-05-13 14:52:20
227,227,雨人,Rain Man,8.7,445131,巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...,导演: 巴瑞·莱文森 Barry Levinson   达斯汀·霍夫曼 Dustin Hoffman ...,,https://movie.douban.com/subject/1291870/,1988,133分钟,剧情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\227_雨人.jpg,2026-05-13 14:52:20
228,228,虎口脱险,La grande vadrouille,8.9,298266,杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...,导演: 杰拉尔·乌里 Gérard Oury   路易·德·菲耐斯 Louis de Funès...,,https://movie.douban.com/subject/1296909/,1966,119分钟,喜剧 / 战争,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\228_虎口脱险.jpg,2026-05-13 14:52:20
229,229,哈利·波特与凤凰社,Harry Potter and the Order of the Phoenix,8.6,700793,大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...,导演: 大卫·叶茨 David Yates   丹尼尔·雷德克里夫 Daniel Radcliffe...,,https://movie.douban.com/subject/1457217/,2007,138分钟,奇幻 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\229_哈利·波特与凤凰社.jpg,2026-05-13 14:52:20
230,230,彗星来的那一夜,Coherence,8.6,690548,詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...,导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   艾米丽·芭尔多尼 Em...,小成本大魅力。,https://movie.douban.com/subject/25807345/,2013,89分钟,科幻 / 悬疑 / 惊悚,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\230_彗星来的那一夜.jpg,2026-05-13 14:52:20
231,231,罗生门,羅生門,8.8,360693,黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 京町子 ...,导演: 黑泽明 Akira Kurosawa   三船敏郎 Toshirô Mifune / 京町子 ...,,https://movie.douban.com/subject/1291879/,1950,88分钟,剧情 / 悬疑 / 犯罪,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\231_罗生门.jpg,2026-05-13 14:52:20
232,232,海边的曼彻斯特,Manchester by the Sea,8.6,658164,肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...,导演: 肯尼斯·罗纳根 Kenneth Lonergan   卡西·阿弗莱克 Casey Affle...,我们都有权利不与自己的过去和解。,https://movie.douban.com/subject/25980443/,2017,137分钟,剧情 / 家庭,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\232_海边的曼彻斯特.jpg,2026-05-13 14:52:20
233,233,恋恋笔记本,The Notebook,8.5,753852,尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...,导演: 尼克·卡索维茨 Nick Cassavetes   瑞恩·高斯林 Ryan Gosling /...,爱情没有那么多借口，如果不能圆满，只能说明爱的不够。,https://movie.douban.com/subject/1309163/,2004,123分钟,剧情 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\233_恋恋笔记本.jpg,2026-05-13 14:52:20
234,234,火星救援,The Martian,8.5,843324,雷德利·斯科特 Ridley Scott   主演: 马特·达蒙 Matt Damon / 杰西卡...,导演: 雷德利·斯科特 Ridley Scott   马特·达蒙 Matt Damon / 杰西卡...,,https://movie.douban.com/subject/25864085/,2015,142分钟,剧情 / 科幻 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\234_火星救援.jpg,2026-05-13 14:52:20
235,235,真爱至上,Love Actually,8.5,811360,理查德·柯蒂斯 Richard Curtis   主演: 休·格兰特 Hugh Grant / 连姆...,导演: 理查德·柯蒂斯 Richard Curtis   休·格兰特 Hugh Grant / 连姆...,,https://movie.douban.com/subject/1292401/,2003,135分钟,剧情 / 喜剧 / 爱情,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\235_真爱至上.jpg,2026-05-13 14:52:20
236,236,黑客帝国2：重装上阵,The Matrix Reloaded,8.7,458344,拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski   ...,,,https://movie.douban.com/subject/1304141/,2003,138分钟,动作 / 科幻,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\236_黑客帝国2：重装上阵.jpg,2026-05-13 14:52:20
237,237,冰雪奇缘,Frozen,8.5,837298,克里斯·巴克 Chris Buck / 珍妮弗·李 Jennifer Lee   主演: 克里斯汀...,导演: 克里斯·巴克 Chris Buck / 珍妮弗·李 Jennifer Lee   克里斯汀...,,https://movie.douban.com/subject/4202982/,2014,102分钟,喜剧 / 动画 / 歌舞 / 奇幻,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\237_冰雪奇缘.jpg,2026-05-13 14:52:20
238,238,步履不停,歩いても 歩いても,8.8,330441,是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...,导演: 是枝裕和 Hirokazu Koreeda   阿部宽 Hiroshi Abe / 夏川结衣 Yu...,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。,https://movie.douban.com/subject/2222996/,2008,115分钟,剧情 / 家庭,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\238_步履不停.jpg,2026-05-13 14:52:20
239,239,奇迹男孩,Wonder,8.6,603263,斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...,导演: 斯蒂芬·卓博斯基 Stephen Chbosky   雅各布·特伦布莱 Jacob Tr...,世界不完美，爱会有奇迹。,https://movie.douban.com/subject/26787574/,2018,113分钟,剧情 / 家庭 / 儿童,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\239_奇迹男孩.jpg,2026-05-13 14:52:20
240,240,千年女优,千年女優,8.8,320343,今敏 Satoshi Kon   主演: 庄司美代子 Miyoko Shôji / 小山茉美 Mam...,导演: 今敏 Satoshi Kon   庄司美代子 Miyoko Shôji / 小山茉美 Mam...,,https://movie.douban.com/subject/1307394/,2001,87 分钟,剧情 / 爱情 / 动画,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\240_千年女优.jpg,2026-05-13 14:52:20
241,241,谍影重重2,The Bourne Supremacy,8.7,402434,保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...,导演: 保罗·格林格拉斯 Paul Greengrass   马特·达蒙 Matt Damon / ...,谁说王家卫镜头很晃？,https://movie.douban.com/subject/1308767/,2004,108分钟,动作 / 悬疑 / 惊悚,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\241_谍影重重2.jpg,2026-05-13 14:52:20
242,242,战争之王,Lord of War,8.7,417987,安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...,导演: 安德鲁·尼科尔 Andrew Niccol   尼古拉斯·凯奇 Nicolas Cage /...,做一颗让别人需要你的棋子。,https://movie.douban.com/subject/1419936/,2005,122 分钟,剧情 / 犯罪,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\242_战争之王.jpg,2026-05-13 14:52:20
243,243,蜘蛛侠：平行宇宙,Spider-Man: Into the Spider-Verse,8.6,761451,鲍勃·佩尔西凯蒂 Bob Persichetti / 彼得·拉姆齐 Peter Ramsey   主...,,,https://movie.douban.com/subject/26374197/,2018,116分钟(中国大陆),动作 / 科幻 / 动画 / 冒险,8.8,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\243_蜘蛛侠：平行宇宙.jpg,2026-05-13 14:52:20
244,244,攻壳机动队,攻殻機動隊,9.0,220429,押井守 Mamoru Oshii   主演: 田中敦子 Atsuko Tanaka / 大冢明夫 Akio...,导演: 押井守 Mamoru Oshii   田中敦子 Atsuko Tanaka / 大冢明夫 Akio...,,https://movie.douban.com/subject/1291936/,2025,83分钟,动作 / 科幻 / 动画,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\244_攻壳机动队.jpg,2026-05-13 14:52:20
245,245,血钻,Blood Diamond,8.7,424087,爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...,导演: 爱德华·兹威克 Edward Zwick   莱昂纳多·迪卡普里奥 Leonardo ...,每个美丽事物背后都是滴血的现实。,https://movie.douban.com/subject/1428175/,2006,143分钟,剧情 / 惊悚 / 冒险,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\245_血钻.jpg,2026-05-13 14:52:20
246,246,小姐,아가씨,8.5,582161,朴赞郁 Chan-wook Park   主演: 金敏喜 Min-hee Kim / 金泰梨 Tae-ri K...,导演: 朴赞郁 Chan-wook Park   金敏喜 Min-hee Kim / 金泰梨 Tae-ri K...,,https://movie.douban.com/subject/25977027/,2016,145分钟,剧情 / 悬疑 / 情色 / 同性,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\246_小姐.jpg,2026-05-13 14:52:20
247,247,隐藏人物,Hidden Figures,8.9,275489,特奥多尔·梅尔菲 Theodore Melfi   主演: 塔拉吉·P·汉森 Taraji P. ...,导演: 特奥多尔·梅尔菲 Theodore Melfi   塔拉吉·P·汉森 Taraji P. ...,,https://movie.douban.com/subject/26615208/,2016,127分钟,剧情 / 传记 / 历史,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\247_隐藏人物.jpg,2026-05-13 14:52:20
248,248,血观音,血觀音,8.6,569745,杨雅喆 Ya-che Yang   主演: 惠英红 Kara Wai Ying Hung / 吴可熙 Wu K...,导演: 杨雅喆 Ya-che Yang   惠英红 Kara Wai Ying Hung / 吴可熙 Wu K...,,https://movie.douban.com/subject/27113517/,2017,112分钟,剧情 / 悬疑,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\248_血观音.jpg,2026-05-13 14:52:20
249,249,魂断蓝桥,Waterloo Bridge,8.8,312358,茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...,导演: 茂文·勒鲁瓦 Mervyn LeRoy   费雯·丽 Vivien Leigh / 罗伯特·...,,https://movie.douban.com/subject/1293964/,1940,108分钟,剧情 / 爱情 / 战争,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\249_魂断蓝桥.jpg,2026-05-13 14:52:20
250,250,房间,Room,8.7,401734,伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...,导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   布丽·拉尔森 Brie Larson...,被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎。,https://movie.douban.com/subject/25724855/,2015,118分钟,剧情 / 家庭,0.0,C:\Users\项玉婷\Desktop\douban-movie-crawler-250\posters\250_房间.jpg,2026-05-13 14:52:20
